  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
171160 99999 201006120600 300   1 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   72   62 1013.3 ***** 1001.7 ***  62 ***** ***** *****  0.00 **
171160 99999 201006120900 290   2 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   81   61 1012.9 ***** 1001.4 *** *** ***** ***** ***** ***** **
171160 99999 201006121200 340  10 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   86   57 1011.5 ***** 1000.0 *** *** *****  0.00 ***** ***** **
171160 99999 201006121500 330   7 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   84   61 1010.7 *****  999.1 *** *** ***** ***** ***** ***** **
171160 99999 201006121800 270   2 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   76   60 1011.2 *****  999.7  87 *** ***** ***** *****  0.00 **
171160 99999 201006130900 080   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   82   64 1011.5 ***** 1000.0 *** *** ***** ***** ***** ***** **
171160 99999 201006131200 360   6 *** 722 SCT 2 0 0 12.5 ** ** ** ** ** ** ** ** *   86   65 1010.3 *****  998.8 *** *** *****  0.00 ***** ***** **
171160 99999 201006131500 330   8 ***  98 BKN 2 5 0 12.5 ** ** ** ** ** ** ** ** *   85   65 1009.7 *****  998.2 *** *** ***** ***** ***** ***** **
171160 99999 201006131800 360   3 *** 722 SCT 1 0 0 12.5 ** ** ** ** ** ** ** ** *   80   68 1010.7 *****  999.2  87 *** ***** ***** *****  0.00 **
171160 99999 201006140600 320   1 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   74   62 1012.5 ***** 1001.0 ***  68 ***** ***** *****  0.00 **
171160 99999 201006140700 270   2 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   78   64 1012.4 ***** 1000.9 *** *** ***** ***** ***** ***** **
171160 99999 201006140800 200   5 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   80   66 1012.4 ***** 1000.9 *** *** ***** ***** ***** ***** **
171160 99999 201006140900 250   2 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   83   67 1012.2 ***** 1000.7 *** *** ***** ***** ***** ***** **
171160 99999 201006141000 300   5 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   86   67 1011.7 ***** 1000.4 *** *** ***** ***** ***** ***** **
171160 99999 201006141100 360   3 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   87   69 1011.5 ***** 1000.1 *** *** ***** ***** ***** ***** **
171160 99999 201006141200 310   6 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   89   67 1010.9 *****  999.5 *** *** *****  0.00 ***** ***** **
171160 99999 201006141300 360   6 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   88   64 1010.4 *****  999.0 *** *** ***** ***** ***** ***** **
171160 99999 201006141400 340   9 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   86   67 1011.1 *****  999.7 *** *** ***** ***** ***** ***** **
171160 99999 201006141500 320   8 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   85   68 1011.5 ***** 1000.0 *** *** ***** ***** ***** ***** **
171160 99999 201006141800 290   2 *** 722 SCT 0 0 1  9.4 ** ** ** ** ** ** ** ** *   80   68 1011.2 *****  999.7  89 *** ***** ***** *****  0.00 **
171160 99999 201006142100 330   3 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   74   68 1012.3 ***** 1000.8 *** *** ***** ***** ***** ***** **
171160 99999 201006150000 100   1 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   70   68 1013.1 ***** 1001.7 *** *** *****  0.00 ***** ***** **
171160 99999 201006150300 070   2 *** 722 SCT 0 3 0  7.5 ** ** ** ** ** ** ** ** *   68   67 1013.2 ***** 1001.7 *** *** ***** ***** ***** ***** **
171160 99999 201006150600 020   2 *** 722 SCT 0 3 0  7.5 ** ** ** ** ** ** ** ** *   77   70 1014.6 ***** 1003.1 ***  67 ***** ***** *****  0.00 **
171160 99999 201006150700 080   2 *** 722 SCT 0 3 0  9.4 ** ** ** ** ** ** ** ** *   80   70 1014.2 ***** 1002.8 *** *** ***** ***** ***** ***** **
171160 99999 201006150800 030   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   84   69 1013.8 ***** 1002.4 *** *** ***** ***** ***** ***** **
171160 99999 201006150900 060   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   88   61 1013.5 ***** 1002.1 *** *** ***** ***** ***** ***** **
171160 99999 201006151000 020   3 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   90   60 1013.3 ***** 1001.9 *** *** ***** ***** ***** ***** **
171160 99999 201006151100 310   7 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   92   63 1013.2 ***** 1001.8 *** *** ***** ***** ***** ***** **
171160 99999 201006151200 320   9 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   93   61 1013.3 ***** 1001.9 *** *** *****  0.00 ***** ***** **
171160 99999 201006151300 320   9 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   92   64 1013.0 ***** 1001.8 *** *** ***** ***** ***** ***** **
171160 99999 201006151400 340   8 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   91   62 1013.1 ***** 1001.7 *** *** ***** ***** ***** ***** **
171160 99999 201006151500 330   7 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   92   58 1012.9 ***** 1001.5 *** *** ***** ***** ***** ***** **
171160 99999 201006151800 230   1 *** 722 SCT 0 3 0  7.5 ** ** ** ** ** ** ** ** *   82   64 1013.6 ***** 1002.2  93 *** ***** ***** *****  0.00 **
171160 99999 201006152100 080   1 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   75   63 1014.4 ***** 1003.0 *** *** ***** ***** ***** ***** **
171160 99999 201006160000 240   5 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   74   60 1014.3 ***** 1002.9 *** *** *****  0.00 ***** ***** **
171160 99999 201006160300 110   1 *** 722 SCT 2 3 0  6.2 ** ** ** ** ** ** ** ** *   67   62 1014.4 ***** 1002.9 *** *** ***** ***** ***** ***** **
171160 99999 201006160600 070   1 *** 722 SCT 0 0 1  7.5 ** ** ** ** ** ** ** ** *   76   64 1014.3 ***** 1002.8 ***  67 ***** ***** *****  0.00 **
171160 99999 201006160700 350   2 *** 722 SCT 0 0 1  7.5 ** ** ** ** ** ** ** ** *   81   61 1013.9 ***** 1002.5 *** *** ***** ***** ***** ***** **
171160 99999 201006160800 020   1 *** 722 SCT 0 0 1  9.4 ** ** ** ** ** ** ** ** *   84   61 1013.8 ***** 1002.4 *** *** ***** ***** ***** ***** **
171160 99999 201006160900 030   1 *** 722 SCT 0 0 1  9.4 ** ** ** ** ** ** ** ** *   86   66 1013.1 ***** 1001.8 *** *** ***** ***** ***** ***** **
171160 99999 201006161000 210   3 *** 722 SCT 0 0 1  9.4 ** ** ** ** ** ** ** ** *   90   61 1012.9 ***** 1001.7 *** *** ***** ***** ***** ***** **
171160 99999 201006161100 330   6 *** 722 SCT 0 0 1  9.4 ** ** ** ** ** ** ** ** *   91   65 1012.9 ***** 1001.5 *** *** ***** ***** ***** ***** **
171160 99999 201006161200 040   3 *** 722 SCT 0 0 1  9.4 ** ** ** ** ** ** ** ** *   91   66 1012.5 ***** 1001.3 *** *** *****  0.00 ***** ***** **
171160 99999 201006161300 350   9 *** 722 SCT 0 0 1  9.4 ** ** ** ** ** ** ** ** *   92   66 1012.5 ***** 1001.1 *** *** ***** ***** ***** ***** **
171160 99999 201006161400 010   6 *** 722 SCT 0 3 0  9.4 ** ** ** ** ** ** ** ** *   91   65 1012.3 ***** 1001.1 *** *** ***** ***** ***** ***** **
171160 99999 201006161500 320   7 *** 722 SCT 0 3 0  9.4 ** ** ** ** ** ** ** ** *   90   68 1012.5 ***** 1001.0 *** *** ***** ***** ***** ***** **
171160 99999 201006161800 290   1 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   81   69 1011.3 *****  999.9  92 *** ***** ***** *****  0.00 **
171160 99999 201006162100 200   3 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   78   67 1012.1 ***** 1000.6 *** *** ***** ***** ***** ***** **
171160 99999 201006170000 210   1 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   73   65 1012.2 ***** 1000.7 *** *** *****  0.00 ***** ***** **
171160 99999 201006170300 220   1 *** 722 SCT 1 0 0  7.5 ** ** ** ** ** ** ** ** *   69   65 1011.9 ***** 1000.5 *** *** ***** ***** ***** ***** **
171160 99999 201006170600 070   1 *** 722 SCT 1 0 0  7.5 ** ** ** ** ** ** ** ** *   78   65 1012.3 ***** 1000.9 ***  69 ***** ***** *****  0.00 **
171160 99999 201006170900 040   1 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   85   65 1011.7 ***** 1000.3 *** *** ***** ***** ***** ***** **
171160 99999 201006171200 320   8 *** 722 SCT 0 3 0  9.4 ** ** ** ** ** ** ** ** *   89   67 1011.1 *****  999.7 *** *** *****  0.00 ***** ***** **
171160 99999 201006171500 350  10 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   85   69 1011.0 *****  999.5 *** *** ***** ***** ***** ***** **
171160 99999 201006171800 030   3 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   77   65 1011.6 ***** 1000.1  89 *** ***** ***** *****  0.00 **
171160 99999 201006180600 010   2 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   76   64 1012.9 ***** 1001.4 ***  67 ***** ***** *****  0.00 **
171160 99999 201006180900 010   8 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   82   67 1012.0 ***** 1000.5 *** *** ***** ***** ***** ***** **
171160 99999 201006181200 350  15 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   85   66 1010.4 *****  999.0 *** *** *****  0.00 ***** ***** **
171160 99999 201006181500 020   9 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   83   64 1009.2 *****  997.7 *** *** ***** ***** ***** ***** **
171160 99999 201006181800 030   3 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   75   62 1008.4 *****  996.9  85 *** ***** ***** *****  0.00 **
171160 99999 201006190600 050   1 *** 722 SCT 1 0 0  7.5 ** ** ** ** ** ** ** ** *   73   64 1007.3 *****  995.8 ***  62 ***** ***** *****  0.00 **
171160 99999 201006190900 360   2 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   81   63 1006.0 *****  994.6 *** *** ***** ***** ***** ***** **
171160 99999 201006191200 330   8 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   84   64 1005.5 *****  994.1 *** *** *****  0.00 ***** ***** **
171160 99999 201006191500 360   6 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   85   67 1004.4 *****  992.9 *** *** ***** ***** ***** ***** **
171160 99999 201006191800 260   2 *** 722 SCT 0 3 0  9.4 ** ** ** ** ** ** ** ** *   78   67 1004.3 *****  992.9  86 *** ***** ***** *****  0.00 **
171160 99999 201006200600 060   2 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   76   65 1004.2 *****  992.8 ***  65 ***** ***** *****  0.00 **
171160 99999 201006200900 060   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   87   65 1004.1 *****  992.8 *** *** ***** ***** ***** ***** **
171160 99999 201006201200 030   3 *** 722 SCT 2 0 0 12.5 ** ** ** ** ** ** ** ** *   91   64 1002.3 *****  991.0 *** *** *****  0.00 ***** ***** **
171160 99999 201006201500 070   3 *** 118 BKN 2 5 0  7.5 02 ** ** ** ** ** ** ** 9   72   69 1004.2 *****  992.7 *** *** ***** ***** ***** ***** **
171160 99999 201006201800 080   3 *** 722 SCT 2 0 0  9.4 01 ** ** ** ** ** ** ** 9   75   65 1004.3 *****  992.9  93 *** ***** ***** *****  0.24 **
171160 99999 201006210600 060   2 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   76   66 1007.6 *****  996.1 ***  66 ***** ***** *****  0.00 **
171160 99999 201006210900 020   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   85   63 1006.6 *****  995.2 *** *** ***** ***** ***** ***** **
171160 99999 201006211200 280   7 *** 722 SCT 2 0 0 12.5 ** ** ** ** ** ** ** ** *   91   55 1004.8 *****  993.5 *** *** *****  0.00 ***** ***** **
171160 99999 201006211500 250  11 *** 722 SCT 1 0 0 12.5 ** ** ** ** ** ** ** ** *   92   55 1003.7 *****  992.4 *** *** ***** ***** ***** ***** **
171160 99999 201006211800 240   7 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   84   52 1004.4 *****  993.1  93 *** ***** ***** *****  0.00 **
171160 99999 201006220600 070   5 *** 722 SCT 0 3 0  9.4 ** ** ** ** ** ** ** ** *   74   57 1004.8 *****  993.4 ***  65 ***** ***** *****  0.00 **
171160 99999 201006220900 080   2 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   81   56 1003.1 *****  991.7 *** *** ***** ***** ***** ***** **
171160 99999 201006221200 090   3 ***  98 BKN 9 5 0  9.4 29 ** ** ** ** ** ** ** 9   73   67 1003.3 *****  991.7 *** *** *****  0.02 ***** ***** **
171160 99999 201006221500 230   7 ***  30 BKN 9 7 0  3.8 95 ** ** ** ** ** ** ** 9   62   62 1004.7 *****  993.0 *** *** ***** ***** ***** ***** **
171160 99999 201006221800 060   2 *** 722 SCT 2 0 0  9.4 02 ** ** ** ** ** ** ** 9   63   63 1005.2 *****  993.6  82 *** ***** ***** *****  0.91 **
171160 99999 201006230600 040   2 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   66   63 1003.8 *****  992.1 ***  60 ***** ***** *****  0.12 **
171160 99999 201006230900 240   8 ***  98 BKN 2 5 0  9.4 03 ** ** ** ** ** ** ** 8   73   59 1003.1 *****  991.5 *** *** ***** ***** ***** ***** **
171160 99999 201006231200 230   9 ***  89 BKN 2 5 0  6.2 80 ** ** ** ** ** ** ** 9   70   57 1003.2 *****  991.6 *** *** *****  0.00 **** ***** **
171160 99999 201006231500 260   9 ***  98 BKN 2 5 0  9.4 02 ** ** ** ** ** ** ** 8   70   56 1002.9 *****  991.3 *** *** ***** ***** ***** ***** **
171160 99999 201006231800 250   8 ***  98 BKN 2 5 0  9.4 01 ** ** ** ** ** ** ** 8   66   57 1003.9 *****  992.3  74 *** ***** ***** *****  0.00 *
171160 99999 201006240900 280   5 ***  98 BKN 2 5 0  6.2 02 ** ** ** ** ** ** ** 8   64   60 1009.1 *****  997.3 *** *** ***** ***** ***** ***** **
171160 99999 201006241200 230   7 ***  98 BKN 2 5 0  7.5 02 ** ** ** ** ** ** ** 8   68   58 1009.4 *****  997.7 *** *** *****  0.00 ***** ***** **
171160 99999 201006241500 340   6 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   69   58 1009.5 *****  997.8 *** *** ***** ***** ***** ***** **
171160 99999 201006241800 330   3 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   65   59 1009.6 *****  997.8  71 *** ***** ***** *****  0.00 **
171160 99999 201006250600 230   1 ***  98 BKN 2 5 0  6.2 02 ** ** ** ** ** ** ** 8   63   62 1008.5 *****  996.8 ***  61 ***** ***** *****  0.16 **
171160 99999 201006250900 330   2 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   66   58 1008.7 *****  997.0 *** *** ***** ***** ***** ***** **
171160 99999 201006251200 330   8 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   69   59 1008.5 *****  996.8 *** *** *****  0.00 ***** ***** **
171160 99999 201006251500 030   3 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   69   60 1008.2 *****  996.5 *** *** ***** ***** ***** ***** **
171160 99999 201006251800 070   3 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   64   60 1008.8 *****  997.0  70 *** ***** ***** *****  0.00 **
171160 99999 201006260600 100   1 *** 722 SCT 1 0 0  7.5 ** ** ** ** ** ** ** ** *   66   60 1009.9 *****  998.2 ***  61 ***** ***** *****  0.00 **
171160 99999 201006260900 290   3 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   75   58 1009.3 *****  997.7 *** *** ***** ***** ***** ***** **
171160 99999 201006261200 340   8 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   78   58 1009.1 *****  997.5 *** *** *****  0.00 ***** ***** **
171160 99999 201006261500 320   6 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   78   51 1009.0 *****  997.4 *** *** ***** ***** ***** ***** **
171160 99999 201006261800 100   1 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   70   56 1009.8 *****  998.1  79 *** ***** ***** *****  0.00 **
171160 99999 201006270600 070   2 *** 722 SCT 1 0 0  7.5 ** ** ** ** ** ** ** ** *   69   59 1011.7 ***** 1000.1 ***  59 ***** ***** *****  0.00 **
171160 99999 201006270900 020   2 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   78   56 1011.3 *****  999.7 *** *** ***** ***** ***** ***** **
171160 99999 201006271200 340   5 ***  34 BKN 2 0 0  9.4 ** ** ** ** ** ** ** ** *   80   59 1010.9 *****  999.3 *** *** *****  0.00 ***** ***** **
171160 99999 201006271500 350   6 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   81   55 1010.5 *****  998.9 *** *** ***** ***** ***** ***** **
171160 99999 201006271800 020   1 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   74   59 1011.0 *****  999.4  82 *** ***** ***** *****  0.00 **
171160 99999 201006280600 040   1 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   69   60 1012.2 ***** 1000.6 ***  59 ***** ***** *****  0.00 **
171160 99999 201006281200 340   6 *** 722 SCT 1 0 0 12.5 ** ** ** ** ** ** ** ** *   82   58 1010.7 *****  999.1 *** *** *****  0.00 ***** ***** **
171160 99999 201006281500 330   8 *** 722 SCT 1 0 0 12.5 ** ** ** ** ** ** ** ** *   80   62 1010.5 *****  998.9 *** *** ***** ***** ***** ***** **
171160 99999 201006281800 290   1 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   74   63 1011.3 *****  999.7  83 *** ***** ***** *****  0.00 **
171160 99999 201006290600 060   1 *** 722 SCT 1 0 0  6.2 ** ** ** ** ** ** ** ** *   71   62 1011.9 ***** 1000.3 ***  63 ***** ***** *****  0.00 **
171160 99999 201006290900 250   5 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   78   61 1011.1 *****  999.6 *** *** ***** ***** ***** ***** **
171160 99999 201006291200 350  11 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   81   62 1010.2 *****  998.6 *** *** *****  0.00 ***** ***** **
171160 99999 201006291400 320   6 *** 118 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   76   58 1010.8 *****  999.2 *** *** ***** ***** ***** ***** **
171160 99999 201006291500 300   5 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   75   61 1010.5 *****  998.9 *** *** ***** ***** ***** ***** **
171160 99999 201006291800 190   3 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   74   61 1010.3 *****  998.7  82 *** ***** ***** *****  0.00 **
171160 99999 201006300600 030   1 ***  98 BKN 2 5 0  7.5 ** ** ** ** ** ** ** ** *   71   62 1011.0 *****  999.4 ***  63 ***** ***** ***** ***** **
171160 99999 201006300900 010   2 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   78   62 1010.9 *****  999.3 *** *** ***** ***** ***** ***** **
171160 99999 201006301200 300   3 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   80   62 1010.3 *****  998.7 *** *** *****  0.00 ***** ***** **
171160 99999 201006301500 330   6 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   80   60 1009.9 *****  998.3 *** *** ***** ***** ***** ***** **
171160 99999 201006301800 320   3 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   74   61 1010.2 *****  998.6  81 *** ***** ***** *****  0.00 **
171160 99999 201007010600 210   1 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   72   63 1012.3 ***** 1000.7 ***  65 ***** ***** *****  0.00 **
171160 99999 201007010900 220   2 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   80   61 1011.7 ***** 1000.2 *** *** ***** ***** ***** ***** **
171160 99999 201007011200 320   6 *** 722 SCT 1 0 0 12.5 ** ** ** ** ** ** ** ** *   83   60 1011.2 *****  999.7 *** *** *****  0.00 ***** ***** **
171160 99999 201007011500 340   7 *** 722 SCT 1 0 0 12.5 ** ** ** ** ** ** ** ** *   83   63 1010.6 *****  999.1 *** *** ***** ***** ***** ***** **
171160 99999 201007011800 280   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   77   64 1011.4 *****  999.9  85 *** ***** ***** *****  0.00 **
171160 99999 201007020600 220   3 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   75   61 1013.3 ***** 1001.8 ***  65 ***** ***** *****  0.00 **
171160 99999 201007020900 010   3 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   83   66 1012.7 ***** 1001.2 *** *** ***** ***** ***** ***** **
171160 99999 201007021200 020   6 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   87   67 1011.5 ***** 1000.0 *** *** *****  0.00 ***** ***** **
171160 99999 201007021500 360  11 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   85   67 1010.7 *****  999.2 *** *** ***** ***** ***** ***** **
171160 99999 201007021800 030   2 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   79   68 1010.7 *****  999.2  88 *** ***** ***** *****  0.00 **
171160 99999 201007030600 050   3 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   78   67 1012.0 ***** 1000.6 ***  68 ***** ***** *****  0.00 **
171160 99999 201007030900 060   5 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   86   62 1011.7 ***** 1000.3 *** *** ***** ***** ***** ***** **
171160 99999 201007031200 030   9 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   87   65 1010.7 *****  999.3 *** *** *****  0.00 ***** ***** **
171160 99999 201007031500 030   6 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   85   68 1010.3 *****  998.8 *** *** ***** ***** ***** ***** **
171160 99999 201007040600 340   1 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   76   66 1012.4 ***** 1000.9 ***  68 ***** ***** *****  0.00 **
171160 99999 201007040900 360   5 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   84   66 1011.3 *****  999.9 *** *** ***** ***** ***** ***** **
171160 99999 201007041200 360   9 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   86   67 1010.2 *****  998.8 *** *** *****  0.00 ***** ***** **
171160 99999 201007041500 360   9 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   86   67 1009.9 *****  998.4 *** *** ***** ***** ***** ***** **
171160 99999 201007050600 350   2 *** 722 SCT 0 3 0  6.2 ** ** ** ** ** ** ** ** *   74   67 1012.4 ***** 1000.9 ***  66 ***** ***** *****  0.00 **
171160 99999 201007050900 050   2 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   82   68 1012.1 ***** 1000.6 *** *** ***** ***** ***** ***** **
171160 99999 201007051200 350   8 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   84   66 1011.3 *****  999.8 *** *** *****  0.00 ***** ***** **
171160 99999 201007051500 350  11 *** 722 SCT 2 0 0  9.4 ** ** ** ** ** ** ** ** *   81   65 1010.9 *****  999.4 *** *** ***** ***** ***** ***** **
171160 99999 201007060600 260   2 *** 722 SCT 2 0 0  7.5 ** ** ** ** ** ** ** ** *   71   66 1012.1 ***** 1000.5 ***  65 ***** ***** *****  0.00 **
171160 99999 201007060900 150   1 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   81   62 1011.5 ***** 1000.0 *** *** ***** ***** ***** ***** **
171160 99999 201007061200 340   9 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   85   60 1010.7 *****  999.2 *** *** *****  0.00 ***** ***** **
171160 99999 201007061500 320   7 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   85   58 1010.1 *****  998.6 *** *** ***** ***** ***** ***** **
171160 99999 201007070600 220   2 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   75   61 1013.0 ***** 1001.5 ***  63 ***** ***** *****  0.00 **
171160 99999 201007070900 350   5 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   84   60 1012.6 ***** 1001.1 *** *** ***** ***** ***** ***** **
171160 99999 201007071200 360   6 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   86   57 1011.8 ***** 1000.3 *** *** *****  0.00 ***** ***** **
171160 99999 201007071500 360  10 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   85   62 1011.2 *****  999.7 *** *** ***** ***** ***** ***** **
171160 99999 201007080600 040   2 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   76   62 1010.6 *****  999.1 ***  65 ***** ***** *****  0.00 **
171160 99999 201007080900 020   6 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   80   61 1010.6 *****  999.1 *** *** ***** ***** ***** ***** **
171160 99999 201007081200 340  13 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   75   63 1011.2 *****  999.6 *** *** *****  0.00 ***** ***** **
171160 99999 201007081500 300  11 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   72   64 1012.3 ***** 1000.6 *** *** ***** ***** ***** ***** **
171160 99999 201007081800 290   8 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   67   62 1013.2 ***** 1001.6  83 *** ***** ***** *****  0.00 **
171160 99999 201007090600 240   8 *** 722 SCT 1 3 0  9.4 02 ** ** ** ** ** ** ** 8   66   60 1012.9 ***** 1001.2 ***  63 ***** ***** *****  0.02 **
171160 99999 201007090900 240   8 ***  98 BKN 2 5 0  9.4 ** ** ** ** ** ** ** ** *   71   59 1013.0 ***** 1001.3 *** *** ***** ***** ***** ***** **
171160 99999 201007091200 290  10 *** 722 SCT 1 0 0  9.4 ** ** ** ** ** ** ** ** *   74   61 1012.6 ***** 1000.9 *** *** *****  0.00 ***** ***** **
